Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.617626e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 2185ms | tok/sec: 59,996 | mfu: 2.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011037 | lrm: 0.00 | dt: 1992ms | tok/sec: 65,812 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011052 | lrm: 0.00 | dt: 1994ms | tok/sec: 65,737 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011150 | lrm: 0.00 | dt: 1991ms | tok/sec: 65,838 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011099 | lrm: 0.00 | dt: 1991ms | tok/sec: 65,817 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011119 | lrm: 0.00 | dt: 1995ms | tok/sec: 65,693 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011100 | lrm: 0.00 | dt: 1993ms | tok/sec: 65,749 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011116 | lrm: 0.00 | dt: 1992ms | tok/sec: 65,806 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 1994ms | tok/sec: 65,721 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 1927ms | tok/sec: 68,017 | mfu: 2.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 1770ms | tok/sec: 74,055 | mfu: 2.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011011 | lrm: 0.00 | dt: 1771ms | tok/sec: 74,014 | mfu: 2.7% | epoch: 1 | remaining: 298s    
step 00012 (0.6%) | loss: 9.011008 | lrm: 0.12 | dt: 1769ms | tok/sec: 74,079 | mfu: 2.7% | epoch: 1 | remaining: 296s    
step 00013 (1.2%) | loss: 9.004833 | lrm: 0.24 | dt: 1772ms | tok/sec: 73,970 | mfu: 2.7% | epoch: 1 | remaining: 295s    
step 00014 (1.8%) | loss: 8.982378 | lrm: 0.35 | dt: 1772ms | tok/sec: 73,963 | mfu: 2.7% | epoch: 1 | remaining: 293s    
step 00015 (2.4%) | loss: 8.911756 | lrm: 0.47 | dt: 1772ms | tok/sec: 73,961 | mfu: 2.7% | epoch: 1 | remaining: 291s    
step 00016 (3.0%) | loss: 8.777248 | lrm: 0.59 | dt: 1772ms | tok/sec: 73,977 | mfu: 2.7% | epoch: 1 | remaining: 289s    
step 00017 (3.5%) | loss: 8.595814 | lrm: 0.71 | dt: 1772ms | tok/sec: 73,979 | mfu: 2.7% | epoch: 1 | remaining: 288s    
step 00018 (4.1%) | loss: 8.397084 | lrm: 0.83 | dt: 1771ms | tok/sec: 74,017 | mfu: 2.7% | epoch: 1 | remaining: 286s    
step 00019 (4.7%) | loss: 8.170197 | lrm: 0.94 | dt: 1771ms | tok/sec: 74,029 | mfu: 2.7% | epoch: 1 | remaining: 284s    
step 00020 (5.3%) | loss: 7.965891 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,959 | mfu: 2.7% | epoch: 1 | remaining: 282s    
step 00021 (5.9%) | loss: 7.789378 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,969 | mfu: 2.7% | epoch: 1 | remaining: 281s    
step 00022 (6.5%) | loss: 7.602677 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,978 | mfu: 2.7% | epoch: 1 | remaining: 279s    
step 00023 (7.1%) | loss: 7.434015 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,974 | mfu: 2.7% | epoch: 1 | remaining: 277s    
step 00024 (7.7%) | loss: 7.260058 | lrm: 1.00 | dt: 1771ms | tok/sec: 74,016 | mfu: 2.7% | epoch: 1 | remaining: 275s    
step 00025 (8.3%) | loss: 7.105243 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,975 | mfu: 2.7% | epoch: 1 | remaining: 273s    
step 00026 (8.9%) | loss: 6.953221 | lrm: 1.00 | dt: 1769ms | tok/sec: 74,080 | mfu: 2.7% | epoch: 1 | remaining: 272s    
step 00027 (9.4%) | loss: 6.820137 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,949 | mfu: 2.7% | epoch: 1 | remaining: 270s    
step 00028 (10.0%) | loss: 6.700864 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,948 | mfu: 2.7% | epoch: 1 | remaining: 268s    
step 00029 (10.6%) | loss: 6.595566 | lrm: 1.00 | dt: 1771ms | tok/sec: 73,989 | mfu: 2.7% | epoch: 1 | remaining: 266s    
step 00030 (11.2%) | loss: 6.501445 | lrm: 1.00 | dt: 1771ms | tok/sec: 73,999 | mfu: 2.7% | epoch: 1 | remaining: 265s    
step 00031 (11.8%) | loss: 6.410887 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,971 | mfu: 2.7% | epoch: 1 | remaining: 263s    
step 00032 (12.4%) | loss: 6.319370 | lrm: 1.00 | dt: 1771ms | tok/sec: 74,001 | mfu: 2.7% | epoch: 1 | remaining: 261s    
step 00033 (13.0%) | loss: 6.241526 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,969 | mfu: 2.7% | epoch: 1 | remaining: 259s    
step 00034 (13.6%) | loss: 6.164008 | lrm: 1.00 | dt: 1770ms | tok/sec: 74,065 | mfu: 2.7% | epoch: 1 | remaining: 257s    
step 00035 (14.2%) | loss: 6.105680 | lrm: 1.00 | dt: 1771ms | tok/sec: 73,998 | mfu: 2.7% | epoch: 1 | remaining: 256s    
step 00036 (14.8%) | loss: 6.049935 | lrm: 1.00 | dt: 1772ms | tok/sec: 73,954 | mfu: 2.7% | epoch: 1 | remaining: 254s    
step 00037 (15.4%) | loss: 5.982722 | lrm: 1.00 | dt: 1771ms | tok/sec: 74,003 | mfu: 2.7% | epoch: 1 | remaining: 252s    
step 00038 (15.9%) | loss: 5.934991 | lrm: 1.00 | dt: 1770ms | tok/sec: 74,049 | mfu: 2.7% | epoch: 1 | remaining: 250s    
